0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.39485168,-0.25789833,0.2152487,0.5517272,0.7149446,0.4459635,0.5106902,0.6578256,0.5504228,0.48696828,0.69611514,0.84169006,0.853889,0.4493047,0.2312324,0.3473351,0.46777785,0.54487586,0.7097987,0.7294862,0.66269374,0.74862003,0.45519674,0.619642,0.6118665,0.7664726,0.8242835,0.6969793,0.45915425,0.50069666,0.40070617,0.54694843,0.5678512,0.60136986,0.30795276,0.4423412,0.38642538,0.76953614,0.7725266,1.0,0.87719524,0.5303037,0.4285617,0.5661527,0.57248235,0.32442808,0.19561994,0.3221283,0.44600224,0.6041019,0.8674402,0.7165934,0.72299576,0.53784716,0.38767266,0.47078288,0.4523208,0.44013786,0.36179566,0.4629258,0.61550224,0.55555403,0.586727,0.4650004,0.53583837,0.51434827,0.46281207,0.25173187,0.44330692,0.36631048,0.40903533,0.54363513,0.5008774,0.22748864,0.3069309,0.25167072,0.47550857,0.5413989,0.3741238,0.44469666,0.41651475,0.31924582,0.4465003,0.22210646,0.26822376,0.31039357,0.28585935,0.09780872,0.3448869,0.4843161,0.4362744,0.55787134,0.6750437,0.59771764,0.33908987,0.109828115,-0.15097302,-0.44984937,-0.8386976,-1.0
-0.88490224,-0.48485315,0.001960516,0.25122857,-0.21110618,0.15780842,-0.1603815,-0.3827805,0.059096336,0.35064375,0.26052368,0.16531801,0.2913543,0.32472968,0.42963016,0.22726262,0.582988,0.46098197,0.5758133,0.22855937,0.27593434,0.34138668,0.47819424,0.067127466,0.04512596,0.2684033,0.22314084,0.33431566,0.27102757,0.89055586,0.333987,0.30539215,0.305189,0.34282994,0.29941928,0.44360328,0.40345812,0.2266146,0.20006227,0.14295435,0.06292498,-0.053331852,-0.07659525,0.20467257,0.40999854,0.49057245,0.37302685,0.23863125,0.27946508,0.35589278,0.34823787,0.38546824,0.5615995,0.56037784,0.6520057,0.6528878,0.4579246,0.73963785,0.36987662,0.30757594,0.4767517,0.6983708,0.41123354,0.6741049,0.48638487,0.3332932,0.4976952,0.63228774,0.41692853,0.5148698,0.65813744,0.66462994,0.5515076,0.42350888,0.53003764,0.4388107,0.5054617,0.4256767,0.39658952,1.0,0.81866837,0.62348354,0.2849766,0.2631004,0.3593576,0.85406923,0.68582463,0.82286525,0.6738888,0.6629058,0.7250804,0.4785906,0.31840134,0.479048,0.24820364,0.09158099,0.24050438,-0.15344477,-0.5761492,-1.0
-1.0,-0.6693524,-0.72747076,-0.39405042,-0.18264163,-0.21418,-0.21531159,-0.20341152,-0.14798164,-0.08543265,-0.08270788,0.024127007,-0.099718094,-0.10895461,0.15430927,0.1328919,0.090515494,0.25945365,0.29025042,0.29492402,0.33750272,0.26688886,0.2835486,0.33919132,0.2183038,0.37983322,0.44577444,0.45138538,0.37864208,0.45847046,0.3711977,0.4448104,0.39048123,0.44575727,0.3476715,0.3921584,0.4869206,0.39619768,0.40132713,0.4481883,0.512884,0.5621307,0.58935654,0.60143137,0.5248481,0.57656145,0.3870858,0.5843915,0.59363925,0.5771365,0.534569,0.43689382,0.34574413,0.45884407,0.4453392,0.57493055,0.6615249,0.61409616,0.668013,0.65493536,0.6362088,0.60561335,0.676824,0.5900717,0.64757574,0.5990833,0.546952,0.47328687,0.61844516,0.6227113,0.6196053,0.5872551,0.6100807,0.6937635,0.6867157,0.6912999,0.6874169,0.5959022,0.5724988,0.6805519,0.70131946,0.778384,0.72475386,0.6621419,0.6520679,0.6373899,0.60533,0.60743475,0.7203922,0.6551511,0.62624323,0.6515368,0.6593504,0.7148166,0.7293477,0.7978437,0.7270434,0.89560986,0.84399307,1.0
-0.17065752,0.0017398596,-0.551863,-0.48488975,-0.22662699,-0.041932642,-0.14849955,-0.07070649,-0.26266378,-0.22698027,-0.25125837,-0.15585506,-0.2729724,-0.40534735,-0.4517449,-0.57941747,-0.41950393,-0.5567241,-0.5488602,-0.32096684,-0.10453379,-0.19236255,-0.30966198,-0.34124458,-0.3477428,-0.2513504,-0.17171836,-0.26743358,-0.23213768,-0.4393837,-0.39423823,-0.029512703,-0.17856956,-0.13743496,0.059781432,-0.20811868,-0.46001345,-0.33838832,-0.38071144,-0.4156047,-0.7139671,-0.648198,-0.40566224,-0.58268714,-0.6059384,-0.51089793,-0.443349,-0.3279518,-0.6692678,-0.69697,-0.70474964,-0.8672554,-0.65273094,-0.55539036,-0.59352744,-0.6362808,-0.67822695,-0.61306024,-0.3979414,-0.65586144,-0.6262065,-0.6279638,-0.82731235,-0.73499554,-0.7477123,-0.65247583,-0.5550685,-0.56633747,-0.66678905,-0.7615831,-0.5776447,-0.6160518,-0.60002965,-0.34805506,-0.5734562,-0.60040814,-0.369089,-0.5408762,-0.41100967,-0.17949301,-0.2761622,-0.16283703,-0.2538942,-0.2986191,-0.52041686,-0.40403444,-0.28649724,-0.42510974,-0.7655402,-0.6035532,-0.6464225,-0.86466074,-0.74745494,-0.9729661,-1.0,-0.93757755,-0.50474155,0.28096664,0.6650077,1.0
0.2820127,0.10857737,-0.38224047,-0.48534364,-0.38206834,-0.28225005,-0.15691102,-0.21615005,-0.17990828,-0.37173456,-0.46819508,-0.35512972,-0.400658,-0.46229267,-0.6455896,-0.6334126,-0.27180904,-0.15357924,-0.14184844,0.1703124,0.008108497,0.28136063,0.17645252,0.037952542,0.09080541,-0.17560077,-0.0891341,-0.21712536,-0.52202743,-0.5980802,-0.3029005,-0.4585691,-0.5822239,-0.6460075,-0.4969883,-0.29434133,-0.37611574,-0.243101,-0.24042445,-0.32561934,-0.112683356,-0.14323169,-0.29337102,-0.5291753,-0.40581024,-0.5821088,-0.5614734,-0.6438546,-0.6344368,-0.717736,-0.768463,-0.65616965,-0.71911114,-0.5217267,-0.61105275,-0.60824966,-0.40617406,-0.5675043,-0.5465292,-0.45419818,-0.34927636,-0.43494678,-0.5186386,-0.6209669,-0.54527557,-0.74942344,-0.8368197,-0.75065184,-0.6462637,-0.7592851,-0.69382644,-0.8004967,-1.0,-0.9446553,-0.57926285,-0.31584108,-0.18600255,-0.22609127,0.13937199,0.07491696,-0.2182796,-0.20205635,-0.4397232,-0.5799702,-0.90474397,-0.8670287,-0.9970132,-0.854751,-0.57820904,-0.27706265,-0.326513,-0.50250006,-0.48626393,-0.66582155,-0.7825116,-0.76863176,-0.6295019,0.2400248,0.5698881,1.0
-1.0,-0.8810145,-0.83090055,-0.7148165,-0.4776079,-0.59867877,-0.53685707,-0.5242033,-0.5027485,-0.7139814,-0.6724943,-0.72381264,-0.5319874,-0.29589695,-0.28621936,-0.3403129,-0.50684524,-0.4750346,-0.46788025,-0.38410658,-0.50730234,-0.5261451,-0.36477476,-0.3645472,-0.23197824,-0.5100356,-0.42413616,-0.47028244,-0.3281321,-0.45145357,-0.48028636,-0.43872017,-0.3170402,-0.2541541,-0.3247671,-0.24745095,-0.37979275,-0.39449865,-0.33860677,-0.23484224,-0.35658616,-0.45483917,-0.24042434,-0.24174947,-0.13141304,-0.10559589,-0.25978154,-0.1675877,-0.2192353,-0.33141285,-0.26922077,-0.1576435,-0.16253626,-0.22767544,-0.1879558,-0.064706385,-0.10716957,-0.087566376,0.052955866,0.12726736,0.07010639,0.03859067,-0.0049473643,-0.12857634,0.114975095,0.10254812,0.093538165,0.13411081,-0.043294013,0.08895421,0.038936257,0.020030975,0.24920857,0.15615821,0.04819858,0.16212451,0.20378828,0.18412542,0.16111887,0.10820675,0.23172069,0.19107509,0.2269212,0.3615539,0.23364127,0.20053792,0.16334355,0.36897957,0.5271729,0.61289024,0.6330794,0.6914072,0.62842524,0.6899978,0.71620846,0.60451233,0.6528641,0.77643216,0.8786981,1.0
-1.0,-0.69664073,-0.5890938,-0.5861701,-0.56191707,-0.5184672,-0.53927445,-0.54330444,-0.50559014,-0.5373148,-0.40295494,-0.34885448,-0.25120723,-0.30523217,-0.23648697,-0.3888964,-0.23782015,-0.1384129,-0.08128929,-0.10651821,0.06912732,0.038161993,0.026339412,0.16865706,0.16306674,-0.02561766,0.04310596,0.0426327,0.15496373,0.13591468,0.19494951,0.2249254,0.20093942,0.22031486,0.20267439,0.18029237,0.22811353,0.36475205,0.38799834,0.4329996,0.40860283,0.44019425,0.27120483,0.43578935,0.3483398,0.4283769,0.54150736,0.4528141,0.3520229,0.2866361,0.24603152,0.32328296,0.3703816,0.40570533,0.42236102,0.43004453,0.5047802,0.39944983,0.40459633,0.453179,0.34304297,0.3203603,0.38287818,0.39262724,0.41015816,0.4894476,0.4699682,0.57318115,0.46311164,0.45820403,0.51979065,0.6244917,0.5305784,0.49655426,0.53187275,0.5957341,0.61282706,0.6024878,0.684471,0.6043329,0.68109226,0.6189215,0.59924066,0.63101065,0.6509057,0.57623935,0.720137,0.6868613,0.7300421,0.63082457,0.70161724,0.61412,0.5643852,0.6015017,0.711457,0.7054292,0.57417905,0.7040669,0.89033234,1.0
-0.80095035,-0.69666433,-0.5668902,-0.5375841,-0.23427981,0.075724125,0.32048416,0.37570977,0.90907943,0.7067255,0.2575587,0.24153984,0.22008693,-0.26700783,-0.27575874,-0.21127164,-0.107720256,0.1025424,0.1944896,0.5143976,0.71242654,0.88228536,0.4419644,0.29954672,0.142048,0.38989413,0.7416109,0.51876295,0.9153569,1.0,0.42534637,0.25065076,0.09706557,0.093461394,0.20083451,0.54217553,0.4185164,0.39142942,0.20672274,0.32011402,0.116633296,0.29667735,-0.028838456,-0.12547773,0.040639162,0.26954365,0.3055035,0.46395016,0.50995076,0.39466727,0.76538336,0.40943265,0.6880932,0.06432021,0.21186292,0.06155324,0.10480654,0.2351867,0.27381814,0.18482566,0.30087066,0.16751218,0.4315511,0.4841678,0.4689139,0.34353435,0.26886368,0.121198416,0.13848102,0.26189435,0.5204184,0.2168926,0.4692942,0.66193044,-0.09586793,0.053670883,0.28969193,0.4662509,0.6502155,0.8040172,0.63667953,0.7408061,0.6636065,0.5508975,0.14359069,0.31717288,-0.14057773,0.16558981,0.19316304,0.33359504,-0.123725474,-0.078553796,0.17680848,0.07566142,-0.12927824,0.03476453,0.09688091,-0.6932394,-0.75627434,-1.0
-0.008116186,0.059037328,0.6458794,0.3153491,0.26789486,0.442636,0.29197943,-0.17039847,0.21447086,0.374187,0.48464882,0.45798826,0.31018758,0.60746276,0.52065086,0.23923385,0.2562672,0.33731782,0.4916736,0.541008,0.29904795,0.57318854,1.0,0.785339,0.3077209,0.48923182,0.2672149,0.050405264,0.017344117,-0.31933558,-0.32871348,-0.22650445,0.04393828,0.19533598,0.20105517,0.2587453,0.5107055,0.6903753,0.7907226,0.5435022,0.45133936,0.3990686,0.20675385,0.34633875,0.6029942,0.5718355,0.00938642,0.16308987,0.11487591,0.3136561,0.50948894,0.4951154,0.2885747,0.14421046,-0.398296,-0.47659612,-0.27950805,-0.24407625,0.003280878,-0.1525603,0.26921356,-0.07683265,-0.01337266,-0.1132589,0.05223584,0.4858818,0.30596364,-0.06033635,0.11728847,0.38138342,0.16946042,-0.09182739,0.09029019,0.17019236,0.31985116,0.07648301,0.19492555,-0.12902933,-0.43929553,-0.45565963,-0.28700727,-0.27005583,-0.24765533,0.0707947,0.04382682,-0.015124559,-0.062342048,0.32678676,0.38955057,0.16206813,0.035362005,0.16559684,0.2539165,0.4048394,0.23894775,-0.006901145,0.1400541,-0.34705353,-0.7144153,-1.0
-0.46078736,-0.36373287,0.040632606,0.024637222,-0.5327314,-0.4077586,-0.42815316,-0.46020752,-0.32385635,-0.22019702,-0.3904909,-0.42478973,-0.1352948,-0.017895997,-0.1056872,-0.027064562,0.20975494,0.11274588,0.36789322,0.27996802,0.41374302,0.111325264,0.18270957,-0.10570121,-0.04985869,-0.18269908,-0.13703096,-0.1407159,-0.41494292,-0.56788105,-0.7352383,-0.63072354,-1.0,-0.9553084,-0.94338524,-0.7668836,-0.42878228,-0.33946884,-0.119947016,-0.07988101,-0.24042362,-0.044834793,-0.12441647,0.319525,0.16215348,-0.054773033,0.058874607,0.12095058,0.66342926,0.5587065,0.37032795,0.63617194,0.4400499,0.113277435,-0.018714786,-0.11887783,-0.44477266,-0.3195309,-0.06303221,0.52345407,0.500245,0.51818204,0.5315052,0.5019995,0.35081756,0.20611191,0.35883665,0.49091268,0.5455122,0.48211014,0.31440043,0.10422063,0.6219692,0.4058931,0.46026134,0.37155032,-0.14456749,0.01655364,-0.19472343,0.14661193,-0.02876705,0.06728482,0.23525405,0.7643434,1.0,0.81107914,0.48283398,0.63410246,0.29050624,-0.094849706,0.3220582,0.35830736,0.056519866,0.52863836,0.053631783,0.41107905,0.47227108,-0.39951164,-0.58586884,-0.8928535
-0.47505796,-0.41135317,-0.04584354,0.25056028,-0.021248877,0.35843587,0.37667882,0.050005913,-0.16184163,-0.048219442,0.10158932,-0.048375845,-0.17527068,-0.055651546,-0.2701422,0.05134225,0.12864721,0.058230758,0.16506708,0.2103455,0.36819708,0.32086337,0.17536247,0.20478535,0.18139338,0.36618042,0.11745298,0.44268763,0.11719763,0.4193468,0.5441054,0.48666668,0.31793404,0.467157,0.25335777,0.6126634,0.66548336,0.7428812,0.61893225,0.7464969,0.5227418,0.44326758,0.5925493,0.5285704,0.50385845,0.31470037,0.31403995,-0.10957533,0.021541834,0.52402496,0.17983437,0.83999133,0.6330261,0.274297,0.14708424,0.36043406,0.23236513,0.68310845,0.420882,0.53333044,0.67895555,0.65226054,0.4600793,0.40126276,0.58517456,0.5669756,0.3673464,0.5737865,0.6606196,0.7582259,0.6716341,0.35420477,0.6406739,0.7041247,0.83021426,0.37008512,0.45800352,0.8064997,0.4958303,0.9674951,0.7037362,1.0,0.63061094,0.7711904,0.5851481,0.26503837,0.2891016,-0.124097526,0.0969913,0.04331243,0.120322466,0.042982697,0.3889439,0.643342,0.70426,0.33859408,-0.044406474,-0.60651505,-0.9116146,-1.0
-0.6543894,-0.39739388,0.38341928,0.28777385,0.017887473,0.103284836,-0.038911283,0.24963951,0.3386172,0.38185406,0.5310997,0.69621575,0.5843941,-0.017442942,0.09372139,-0.022557557,0.11504555,-0.048486292,0.24469662,0.20616734,0.42400348,0.36012387,0.23805308,-0.19932097,-0.06966418,-0.49992186,-0.54796934,-0.317791,-0.19886112,0.033200264,0.09819591,0.5213835,0.20616448,0.40807807,0.35438466,0.43278408,0.38603055,0.63411176,0.45069146,0.72646236,0.61364615,0.15629339,0.026344657,0.24629879,0.342461,0.4344821,0.4294442,0.34190905,0.3847388,0.3922032,0.10414493,-0.05736977,-0.15593046,-0.19258457,-0.064394295,-0.18265945,-0.31999445,-0.17050934,0.12201452,0.17098784,0.37331235,0.6009121,0.22084141,0.32194185,0.32956636,0.1537472,0.4391904,0.366143,0.6267425,0.6255779,0.34754336,0.40604448,0.5001762,0.72265446,0.59515345,0.4596914,0.47804725,0.8464,0.6716577,1.0,0.8313931,0.78119195,0.67366934,0.52395713,0.74849474,0.22252178,0.46626902,0.19025981,0.19247937,0.109448195,0.460788,0.53499484,0.5283438,0.38957107,0.36323035,0.2281673,0.2923529,-0.36062795,-0.72432023,-1.0
0.102115035,-0.09259915,-0.46342635,-0.7778214,-0.7105706,-0.40794873,-0.46324658,-0.4266104,-0.41306937,-0.38582438,-0.39645004,-0.3635335,-0.4238128,-0.4422719,-0.4016549,-0.55196744,-0.66884565,-0.73134786,-0.8941991,-0.62807065,-0.3118655,-0.36729693,-0.2644267,-0.40462893,-0.484927,-0.52630436,-0.4045443,-0.6108421,-0.67507297,-0.62880147,-0.51967305,-0.50895613,-0.54528296,-0.78676474,-1.0,-0.9146415,-0.8996457,-0.7137281,-0.60499275,-0.40273494,-0.4033063,-0.31848574,-0.34076196,-0.30149037,-0.24830365,-0.47675127,-0.54313946,-0.5855212,-0.44498342,-0.46163702,-0.45235956,-0.42130506,-0.1730718,-0.058983922,-0.07587397,-0.3344149,-0.73439455,-0.834692,-0.82460856,-0.9134656,-0.7872174,-0.51861835,-0.55091983,-0.47434878,-0.37813038,-0.40527874,-0.22376156,-0.1488896,-0.2547223,-0.4561298,-0.47398186,-0.6065727,-0.48714375,-0.26228124,-0.39734,-0.35707396,-0.31049228,-0.53383785,-0.5464695,-0.7632925,-0.6346513,-0.5271878,-0.38044202,-0.13592362,-0.26994687,-0.5755564,-0.6290773,-0.36905217,-0.4206913,-0.5226325,-0.35696846,-0.4363413,-0.618925,-0.83337003,-0.6555101,-0.5248797,-0.22513223,0.3177508,0.6650579,1.0
-0.30219686,-0.34135222,-0.66617286,-0.84529054,-0.68596435,-0.76762635,-0.86384803,-0.68928266,-0.69072354,-0.78498673,-0.52222914,-0.63448,-0.4354602,-0.2943799,-0.26868486,-0.47803319,-0.4143991,-0.22090292,-0.4889949,-0.2867893,-0.52895546,-0.50564754,-0.33717918,-0.48153055,-0.5418457,-0.7767569,-1.0,-0.8236984,-0.6791673,-0.6345537,-0.60718894,-0.61618763,-0.35233098,-0.39812392,-0.19200885,-0.36604083,-0.36555505,-0.6163777,-0.5939105,-0.6718823,-0.85264707,-0.7133196,-0.6955844,-0.8558989,-0.8106382,-0.6523931,-0.66362596,-0.52197945,-0.5654882,-0.58503175,-0.5731994,-0.6696684,-0.45677274,-0.46203285,-0.52781373,-0.5963031,-0.48751152,-0.5630886,-0.63462776,-0.4937899,-0.5772209,-0.582603,-0.46908712,-0.5480999,-0.38918936,-0.5087153,-0.50185263,-0.48024023,-0.35183996,-0.44562405,-0.5521884,-0.5990313,-0.5880296,-0.3451128,-0.465756,-0.37707978,-0.2659117,-0.38529897,-0.38884115,-0.13640106,-0.21153003,-0.3662154,-0.5254041,-0.41312337,-0.48698622,-0.3754539,-0.2897185,-0.49577385,-0.49235988,-0.29314464,-0.40316564,-0.4115017,-0.52239573,-0.483402,-0.3831123,-0.2822045,0.046851873,0.4958731,0.8868234,1.0
-0.3131522,-0.27476144,-0.4231937,-0.3998673,-0.40645516,-0.5590944,-0.5371237,-0.50535834,-0.6359323,-0.5435673,-0.17379755,-0.41598594,-0.30081642,-0.47732508,-0.53390193,-0.6079095,-0.7709527,-0.75549614,-0.8029992,-0.7649186,-1.0,-0.8173653,-0.6032724,-0.8310027,-0.97283447,-0.88710696,-0.82580346,-0.6983237,-0.8323013,-0.73272544,-0.49653995,-0.35387868,-0.41882646,-0.64517057,-0.642939,-0.51387703,-0.6485129,-0.8021643,-0.83829504,-0.94469744,-0.5850631,-0.69020283,-0.47601348,-0.62965965,-0.6523303,-0.37433195,-0.45046335,-0.337134,-0.3430013,-0.23806924,-0.37409848,-0.30729234,-0.36242145,-0.44471246,-0.5504144,-0.47290784,-0.56184435,-0.3565122,-0.5499041,-0.27542394,-0.3378443,-0.28147417,-0.21611005,-0.36248517,-0.16920626,-0.27355576,-0.2135669,-0.3966869,-0.016459584,-0.09633303,-0.05901289,-0.29418916,-0.4448778,-0.60722005,-0.5114162,-0.5777383,-0.53616637,-0.2898507,-0.389413,-0.43029833,-0.23034483,-0.058925867,-0.22883391,-0.09212834,-0.23617303,-0.14678967,-0.21814603,-0.2042185,-0.32146662,0.036741972,-0.12110472,-0.028752744,-0.2113344,-0.46184582,-0.61072725,-0.55496716,-0.2305811,0.7770517,1.0,0.990551
-1.0,-0.5821315,-0.79777443,-0.71784866,-0.58533746,-0.76505816,-0.91986805,-0.89609134,-0.90147823,-0.9628888,-0.95526785,-0.8204563,-0.70217824,-0.62421966,-0.685938,-0.7616872,-0.89672345,-0.73049223,-0.7477695,-0.84592026,-0.88838357,-0.8044659,-0.7503682,-0.6319565,-0.71093965,-0.73472583,-0.70042217,-0.64813924,-0.59804934,-0.6803226,-0.7358802,-0.613485,-0.5103007,-0.5698874,-0.6196259,-0.51382244,-0.6343467,-0.58234036,-0.46934295,-0.4045518,-0.49953592,-0.39905477,-0.31332976,-0.30579174,-0.5038057,-0.38285947,-0.42212397,-0.35931683,-0.27917767,-0.39216244,-0.3126905,-0.22744954,-0.28942025,-0.20934898,-0.24524534,-0.18626118,-0.22886229,-0.23838001,-0.20167303,-0.14473909,-0.12121093,-0.15850109,-0.27096087,-0.18613112,-0.15676594,-0.046955705,-0.046908796,-0.19747692,-0.16532457,-0.17025638,-0.11253786,0.078256726,0.092520595,0.04963839,0.14297175,-0.074177206,0.11735189,0.07161403,0.27403915,-0.0017357469,0.03309691,0.059939027,0.0038582087,-0.0059538484,-0.032087862,0.0817641,0.11884737,0.06878853,0.070017576,0.024559855,0.13190484,0.15895939,0.21055901,0.27196217,0.2190504,0.2327925,0.36800623,0.51956606,0.59057283,1.0
-0.24914402,-0.6143132,-0.9461222,-0.88715553,-0.553869,-0.54645777,-0.66652566,-0.38689518,-0.24427223,-0.4260481,-0.49705315,-0.3511988,-0.11747885,-0.112512946,-0.27963543,-0.36244845,-0.3190168,-0.6304607,-0.7110119,-0.55880857,-0.71599674,-0.43422824,-0.6324258,-0.70865333,-0.6927959,-0.724406,-0.5781834,-0.81935567,-0.6832875,-0.70140094,-0.42881685,-0.17129266,-0.17361045,-0.24190241,-0.3918407,-0.16274434,-0.15091217,-0.5268688,-0.64022815,-0.85517704,-0.7127157,-0.6500064,-0.54014903,-0.8152451,-0.8638303,-1.0,-0.7389815,-0.50848055,-0.7434569,-0.7982595,-0.86313283,-0.7435328,-0.86973953,-0.67806613,-0.6725049,-0.7538067,-0.6528084,-0.5961151,-0.5759373,-0.41228575,-0.19078869,-0.36336887,-0.3584761,-0.34325105,-0.30965573,-0.4084108,-0.41126102,-0.36376184,-0.48037034,-0.53620803,-0.57705,-0.6337801,-0.4892838,-0.47144926,-0.43788213,-0.37777358,-0.8032067,-0.643044,-0.48907262,-0.5575125,-0.33999473,-0.3200491,-0.5965012,-0.6938204,-0.6296125,-0.4913274,-0.75696146,-0.765539,-0.6152463,-0.62929,-0.64859426,-0.8889965,-0.74864554,-0.7620229,-0.8192459,-0.8267506,-0.48513037,0.13999748,0.4073317,1.0
-0.7502681,-0.55450284,0.17415428,0.68487215,0.50168586,0.5658102,0.42323375,0.17240727,0.52678454,1.0,0.38667524,0.27148807,0.21915138,0.20809841,0.23604965,0.35208893,0.30995345,-0.025289595,0.26212704,0.64429855,0.7950169,0.68248606,0.5361284,0.42561066,0.31396544,0.25948977,0.2608192,0.48050046,0.46641016,0.2994771,0.42575526,0.77184737,0.54101586,0.5436158,0.38410008,0.36154127,0.16141808,0.3480034,0.71609724,0.6165817,0.6123774,0.771718,0.37591636,0.81115067,0.66352344,0.9222009,0.6302607,0.26571476,0.0111858845,0.58661973,0.34940898,0.06547034,-0.03299409,-0.21965837,0.16532016,0.07993996,0.3832165,0.72865427,0.4985553,0.39660203,0.40049064,0.47503078,0.05157888,0.43540573,0.77285504,0.8412473,0.8774458,0.60172975,0.7481667,0.6929759,0.771675,0.7224196,0.6862949,0.41732574,0.30791008,0.22795463,0.009496808,0.24232781,0.30180943,0.38906133,-0.05490005,0.12198746,0.30294096,-0.026789367,0.025403857,-0.05171734,-0.25544876,-0.32386267,-0.15681994,0.14352202,0.07817268,0.4468304,0.44410443,-0.014938176,0.28025424,0.48941958,-0.10696155,-0.734537,-0.8641987,-1.0
-0.9289253,-0.8644052,-0.9250698,-0.9458916,-0.37867796,-0.5205449,-0.6050158,-0.49412805,-0.44135213,-0.4524148,-0.34178686,-0.36216182,-0.3919338,-0.6272551,-0.5541843,-0.33762974,-0.38508254,-0.5551274,-0.6613461,-0.68768466,-0.6561837,-0.7495018,-0.46112978,-0.7222818,-0.8715105,-0.8739605,-0.70972,-0.4931237,-0.41741055,-0.81376016,-0.55690706,-0.5571096,-0.8592771,-1.0,-0.7707268,-0.67720276,-0.65502584,-0.8240814,-0.69616127,-0.55942154,-0.6027324,-0.5273166,-0.32784134,-0.4576888,-0.42727578,-0.4974184,-0.6884074,-0.667738,-0.5816729,-0.55760485,-0.72116476,-0.4736027,-0.30404693,-0.6619171,-0.5911114,-0.50368035,-0.8602235,-0.5504534,-0.58859205,-0.17637044,-0.17191994,-0.22031957,-0.014914811,-0.21468294,-0.17258537,-0.41573906,-0.40022522,-0.09800315,-0.17566758,-0.43185705,-0.3026451,-0.18425709,-0.24718326,-0.33135474,-0.56030416,-0.47831756,-0.43166566,-0.2753985,-0.41592747,-0.119568944,-0.03333175,-0.26635826,-0.21149886,-0.23913932,-0.15796953,-0.28126454,-0.1454218,-0.23131102,-0.14135635,0.045633316,0.15284443,-0.30387443,-0.32784736,-0.38822347,-0.24240518,-0.37196124,-0.33511364,0.38866162,0.630968,1.0
-1.0,-0.6860757,-0.67832685,-0.7373606,-0.66494644,-0.748884,-0.73398465,-0.86611503,-0.8648876,-0.8055103,-0.7258762,-0.79786915,-0.6638541,-0.5382215,-0.6118827,-0.5142727,-0.5123886,-0.4741664,-0.42670512,-0.38253814,-0.3300326,-0.29799974,-0.32878733,-0.4023447,-0.3160516,-0.3342924,-0.30262864,-0.2736507,-0.21323526,-0.16514969,-0.17815804,-0.2206294,-0.24371701,-0.10795629,0.0028598309,-0.011807919,0.12563074,0.083606124,0.09445202,0.23943818,0.25451875,0.27699256,0.23157191,0.21577168,0.20172071,0.08758044,0.120030046,0.11377168,0.09932828,0.17922688,0.27455902,0.1524527,0.2079966,0.3688507,0.2910663,0.39743555,0.40953755,0.4103285,0.46135437,0.55983114,0.5616876,0.5024915,0.4658258,0.40638387,0.3043152,0.4518603,0.39548337,0.45494568,0.39944363,0.39902055,0.39714456,0.4221605,0.32750976,0.43739069,0.32821667,0.39058805,0.45823848,0.58663774,0.6079142,0.5761442,0.5226582,0.40342236,0.50275683,0.54008675,0.56365,0.6138879,0.5226388,0.5650935,0.5326369,0.5335604,0.5103321,0.47346056,0.44588506,0.5900403,0.60135627,0.6604023,0.71360874,0.795164,0.8282846,1.0
-0.04185182,-0.234254,-0.73699427,-0.5616576,-0.42067546,-0.3302334,-0.23714721,-0.056777894,-0.2540136,-0.17547178,-0.38129497,-0.39997315,-0.15794867,-0.27201825,-0.25775683,-0.64397794,-0.67191875,-0.6103883,-0.735215,-0.81857693,-0.80483764,-0.56124854,-0.5074451,-0.22210687,-0.28160155,-0.44286382,-0.43710047,-0.54226613,-0.7107575,-0.7183067,-0.87620234,-0.4259156,-0.67992914,-0.6516376,-0.4997012,-0.6307765,-0.6455316,-0.37966144,-0.38937753,-0.40809882,-0.38349426,-0.31251758,-0.5273936,-0.697861,-0.98951054,-0.86667097,-1.0,-0.7166407,-0.52308965,-0.66397154,-0.71476835,-0.8170818,-0.53174484,-0.601001,-0.64128983,-0.6043331,-0.35825503,-0.30610466,-0.46508753,-0.6921516,-0.6945352,-0.5143509,-0.586038,-0.76327765,-0.5456132,-0.61499155,-0.7445883,-0.641494,-0.5470059,-0.33754176,-0.38608867,-0.35461366,-0.45836127,-0.22814983,-0.2746272,-0.23380661,-0.3836093,-0.59812284,-0.6815671,-0.6446629,-0.624937,-0.32198435,-0.3426432,-0.28123546,-0.7366215,-0.40205956,-0.63984495,-0.63655627,-0.57596016,-0.55837035,-0.5309793,-0.477616,-0.66931856,-0.85597205,-0.81665266,-0.643468,-0.4189958,0.19942987,0.81021667,1.0
